x,y,surveydate,crownspcom,ladderspco,depthorgan,surfacefco,deadanddow,ladderfuel,ladderfu_1,stemperha_,overstoryc,crownclosu,fuelstrata,stemperha1,deadanddyi,pest,fueltype,creationda,editdate,ladderclos,health,fueltype_c,feature_id,ctr_lat,ctr_lon,image,row,lin,xoff,yoff,20190809 10m: b4 central wavelength 665 nm,20190809 10m: b3 central wavelength 560 nm,20190809 10m: b2 central wavelength 490 nm,20190809 10m: b8 central wavelength 842 nm,20190809 20m: b5 central wavelength 705 nm,20190809 20m: b6 central wavelength 740 nm,20190809 20m: b7 central wavelength 783 nm,20190809 20m: b8a central wavelength 865 nm,20190809 20m: b11 central wavelength 1610 nm,20190809 20m: b12 central wavelength 2190 nm,20190809 60m: b1 central wavelength 443 nm,20190809 60m: b9 central wavelength 945 nm,20190908 10m: b4 central wavelength 665 nm,20190908 10m: b3 central wavelength 560 nm,20190908 10m: b2 central wavelength 490 nm,20190908 10m: b8 central wavelength 842 nm,20190908 20m: b5 central wavelength 705 nm,20190908 20m: b6 central wavelength 740 nm,20190908 20m: b7 central wavelength 783 nm,20190908 20m: b8a central wavelength 865 nm,20190908 20m: b11 central wavelength 1610 nm,20190908 20m: b12 central wavelength 2190 nm,20190908 60m: b1 central wavelength 443 nm,20190908 60m: b9 central wavelength 945 nm,20200405 10m: b4 central wavelength 665 nm,20200405 10m: b3 central wavelength 560 nm,20200405 10m: b2 central wavelength 490 nm,20200405 10m: b8 central wavelength 842 nm,20200405 20m: b5 central wavelength 705 nm,20200405 20m: b6 central wavelength 740 nm,20200405 20m: b7 central wavelength 783 nm,20200405 20m: b8a central wavelength 865 nm,20200405 20m: b11 central wavelength 1610 nm,20200405 20m: b12 central wavelength 2190 nm,20200405 60m: b1 central wavelength 443 nm,20200405 60m: b9 central wavelength 945 nm,20200915 10m: b4 central wavelength 665 nm,20200915 10m: b3 central wavelength 560 nm,20200915 10m: b2 central wavelength 490 nm,20200915 10m: b8 central wavelength 842 nm,20200915 20m: b5 central wavelength 705 nm,20200915 20m: b6 central wavelength 740 nm,20200915 20m: b7 central wavelength 783 nm,20200915 20m: b8a central wavelength 865 nm,20200915 20m: b11 central wavelength 1610 nm,20200915 20m: b12 central wavelength 2190 nm,20200915 60m: b1 central wavelength 443 nm,20200915 60m: b9 central wavelength 945 nm
-130.906438280106,58.0445452952263,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,>10,<400,51 - 75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former c7 stand with fireweed and grass regen. No tenure potential.,50,-130.906438280106,58.0445452952263,raster_epsg_32609.bin,8728,6472,0,-1,515,404,234,1646,845.8125,1422.125,1568.8125,1742.625,1764.625,1267.875,172.4375,1629.3125,417,382,196,1652,815.8125,1358.5,1481.375,1644.0625,1498.4375,960.1875,95.6875,1530.625,6084,5715,5780,5909,5943.0625,5807.25,5588.125,5469.6875,824.125,787.25,5313.25,5466.125,333,229,84,1090,570.75,800.0625,932,1130.375,1269.75,797.25,11.6875,1062.75
-130.906438280106,58.0445452952263,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,>10,<400,51 - 75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former c7 stand with fireweed and grass regen. No tenure potential.,50,-130.906438280106,58.0445452952263,raster_epsg_32609.bin,8728,6473,0,1,497,420,247,1798,842.5625,1408.6875,1556.375,1725.3125,1759.1875,1263.1875,174.72917175293,1619.52087402344,385,382,168,1714,803.9375,1329.0625,1443.75,1615.625,1481.5,947.125,97.3125,1525.375,5771,5718,5642,5661,5936.75,5817.3125,5612.8125,5471,836.6875,798.4375,5325.91650390625,5480.375,292,242,100,1130,560.0625,793.5,915.3125,1101.75,1253.0625,784,12.4791669845581,1065.41662597656
-130.906438280106,58.0445452952263,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,>10,<400,51 - 75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former c7 stand with fireweed and grass regen. No tenure potential.,50,-130.906438280106,58.0445452952263,raster_epsg_32609.bin,8728,6475,0,2,440,368,186,1470,816.25,1322.5625,1470.875,1594.375,1771.5,1327.125,179.3125,1599.9375,336,304,140,1374,756.375,1226.625,1328.1875,1496.9375,1462.5625,961.0625,100.5625,1514.875,5667,5359,5511,5685,5887.25,5803.1875,5580.625,5421.375,854.6875,814.1875,5351.25,5508.875,277,217,93,885,518,748.5625,862.5625,1037.4375,1216.25,773.0625,14.0625,1070.75
-130.906438280106,58.0445452952263,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,>10,<400,51 - 75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former c7 stand with fireweed and grass regen. No tenure potential.,50,-130.906438280106,58.0445452952263,raster_epsg_32609.bin,8728,6478,0,3,576,448,293,1708,852.25,1361.375,1517.375,1628.6875,1923.1875,1544.25,186.9375,1602.75,435,410,226,1711,784.5,1277.4375,1412.375,1580.1875,1549.5625,1054.8125,109.125,1518.375,6514,6416,6436,6268,5984.9375,5883.25,5569.9375,5506.5,820.1875,785.6875,5276,5505.9375,342,244,129,1198,570.6875,811.75,958.5625,1169.0625,1319.75,838.3125,21.375,1095.6875
-130.906438280106,58.0445452952263,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,>10,<400,51 - 75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former c7 stand with fireweed and grass regen. No tenure potential.,50,-130.906438280106,58.0445452952263,raster_epsg_32609.bin,8729,6476,1,-2,579,372,232,1372,811.0625,1240.0625,1380.625,1523.75,1850.6875,1446.8125,179.951385498047,1561.24304199219,399,284,147,1296,725.125,1184,1299.5,1425.75,1458.1875,995.75,102.534721374512,1467.54162597656,5292,4969,5020,5272,5941.375,5796.75,5534.8125,5448.875,844.4375,805,5280.75,5473.9306640625,272,198,75,828,512.125,708.125,827,1014.5625,1224.9375,795.625,18.9236106872559,1056.63891601562
-130.906438280106,58.0445452952263,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,>10,<400,51 - 75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former c7 stand with fireweed and grass regen. No tenure potential.,50,-130.906438280106,58.0445452952263,raster_epsg_32609.bin,8730,6475,1,-1,561,386,219,1488,792.0625,1203.0625,1336.125,1459.25,1748.6875,1314.8125,175.39582824707,1535.1875,347,284,151,1128,667.125,1044,1169,1279.75,1362.1875,906.25,99.9791641235352,1422.375,5377,5199,5039,5384,5609.875,5536.25,5381.8125,5245.375,861.9375,823.5,5158.25,5394.375,285,213,88,796,471.125,655.625,766,927.5625,1167.4375,763.125,21.8125,1032.08337402344
-130.906438280106,58.0445452952263,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,>10,<400,51 - 75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former c7 stand with fireweed and grass regen. No tenure potential.,50,-130.906438280106,58.0445452952263,raster_epsg_32609.bin,8731,6475,1,0,500,373,216,1344,779.9375,1159.125,1277.5625,1406.5625,1700.375,1251.6875,173.4375,1502.8125,371,281,148,1105,628,973.8125,1090.375,1192.625,1310.875,868.125,99.6875,1376.125,5168,5065,5081,5179,5252.5625,5182.125,5084.125,4975,867.4375,823.375,5061.75,5337.125,284,191,85,763,447.1875,616.5625,724.1875,878.1875,1145.75,760.6875,25.6875,1012.75
-130.906438280106,58.0445452952263,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,>10,<400,51 - 75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former c7 stand with fireweed and grass regen. No tenure potential.,50,-130.906438280106,58.0445452952263,raster_epsg_32609.bin,8732,6476,1,1,493,349,185,1326,757.4375,1108.625,1224.0625,1349.5625,1642.375,1166.6875,174.993057250977,1474.53466796875,344,243,84,1010,605.5,936.3125,1049.375,1175.625,1278.375,840.125,103.576385498047,1341.29162597656,4228,3950,4109,4476,4837.5625,4831.125,4651.125,4533.5,880.4375,817.375,5031.25,5326.34716796875,243,151,85,670,422.6875,586.0625,699.6875,844.6875,1137.75,755.6875,31.1319446563721,1006.30554199219
-130.906438280106,58.0445452952263,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,>10,<400,51 - 75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former c7 stand with fireweed and grass regen. No tenure potential.,50,-130.906438280106,58.0445452952263,raster_epsg_32609.bin,8733,6478,1,2,653,434,290,1440,839.625,1185.8125,1307.25,1487,1873.4375,1428,181.54167175293,1483.27087402344,459,333,199,1404,749.9375,1097.3125,1218.875,1374.125,1609.625,1134.25,111.75,1352.1875,5561,5194,5305,5539,5540.625,5412.1875,5251.625,5124.4375,930.3125,859.5,4903.875,5255.47900390625,343,237,110,976,566.9375,754.5625,891.5625,1067.8125,1365.375,906.75,39.7291679382324,1049.625
-130.906438280106,58.0445452952263,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,>10,<400,51 - 75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former c7 stand with fireweed and grass regen. No tenure potential.,50,-130.906438280106,58.0445452952263,raster_epsg_32609.bin,8735,6476,2,-2,580,366,206,1373,775.875,1074.5,1204.25,1378.75,1637.5625,1142.9375,180.451385498047,1441.4375,453,298,137,1082,636.3125,900.5625,992.125,1150.4375,1382.1875,927.6875,111.006942749023,1314.06945800781,3960,3422,3354,4120,4460.25,4480.9375,4312.8125,4168.625,904.5625,837.5625,4806.40283203125,5212.548828125,373,258,119,837,479.6875,643.125,737.9375,858.5,1274.5,864.25,44.2430572509766,1055.48608398438
-130.906438280106,58.0445452952263,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,>10,<400,51 - 75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former c7 stand with fireweed and grass regen. No tenure potential.,50,-130.906438280106,58.0445452952263,raster_epsg_32609.bin,8737,6475,2,-1,623,379,248,1271,793.75,1038.25,1153.5,1333.875,1716.75,1254.6875,177.4375,1410.5625,446,304,171,1094,670.3125,925.4375,994.3125,1154,1451.75,1018,108.4375,1286.875,4856,4705,4522,5006,4983.25,4847.625,4770.4375,4682.875,903.3125,835.8125,4564.875,5078.5625,356,268,151,860,553.1875,719.75,827.3125,967.3125,1356.625,928.0625,47.8125,1071.125
-130.906438280106,58.0445452952263,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,>10,<400,51 - 75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former c7 stand with fireweed and grass regen. No tenure potential.,50,-130.906438280106,58.0445452952263,raster_epsg_32609.bin,8739,6475,2,0,539,331,218,1169,770.0625,1009.25,1117.1875,1289.75,1687.125,1260.5625,180.20832824707,1395.60412597656,399,284,173,1207,702.875,981.375,1094.9375,1209.1875,1451.625,1012.4375,111.958335876465,1284.77087402344,4519,4643,4402,4960,5120.0625,5050.625,4971.125,4910.4375,890.6875,819.625,4467.33349609375,5037.08349609375,399,226,102,952,601.375,792.75,881.8125,1074.875,1370.625,917.4375,54.2291679382324,1112.08337402344
-130.906438280106,58.0445452952263,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,>10,<400,51 - 75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former c7 stand with fireweed and grass regen. No tenure potential.,50,-130.906438280106,58.0445452952263,raster_epsg_32609.bin,8741,6476,2,1,473,337,200,1222,739.4375,1036.3125,1187.8125,1333.9375,1689.125,1260.875,191.680557250977,1410.22912597656,379,273,121,1132,718.8125,1019.5,1169.6875,1353.0625,1486.625,1033.6875,123.875,1323.78466796875,3746,3620,3366,4328,4821.0625,5060.125,4814.25,4658.125,894.6875,800.625,4671.22216796875,5179.1943359375,406,264,111,1078,645,879.375,1005.1875,1196.5625,1415,918.75,65.5486145019531,1194.41662597656
-130.906438280106,58.0445452952263,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,>10,<400,51 - 75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former c7 stand with fireweed and grass regen. No tenure potential.,50,-130.906438280106,58.0445452952263,raster_epsg_32609.bin,8743,6478,2,2,621,406,266,1393,966.5625,1241.6875,1365.5,1544.25,1979.375,1574.75,206.5625,1397.6875,544,413,289,1496,878.1875,1215.375,1323.5625,1546.625,1861.375,1354,136.6875,1329.5625,5183,5508,4935,5796,5666.6875,5834.1875,5761.9375,5603,933.375,841,4864.8125,5257.625,465,341,167,1324,796.0625,1129.375,1247.9375,1422.25,1616,1138.875,78.6875,1269.6875
-130.906438280106,58.0445452952263,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,>10,<400,51 - 75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former c7 stand with fireweed and grass regen. No tenure potential.,50,-130.906438280106,58.0445452952263,raster_epsg_32609.bin,8746,6478,3,0,777,519,311,1532,983.0625,1268.125,1421.5625,1584,2054.1875,1662.6875,213.625,1399.875,651,458,263,1580,931.25,1236.5625,1361.625,1502.9375,1878.0625,1449.8125,140.1875,1332.4375,5534,5493,5150,5713,5599.75,5622.3125,5455.1875,5330.9375,983.0625,880.1875,4922.3125,5268.4375,608,423,210,1450,840.125,1086.0625,1183.0625,1415.125,1708.25,1205.25,84.3125,1300.75
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8475,6258,0,0,456,451,269,1913,887,1563.9375,1688.75,1886.875,2113.8125,1630.6875,459.159729003906,1950.06945800781,375,404,199,1799,802.875,1488.4375,1631.4375,1778.8125,1746.5,1236.375,275.229156494141,1822.08337402344,5794,5797,6034,5723,6066.8125,5886.625,5664.125,5541.6875,1010.8125,999.8125,6377.125,5920.611328125,357,310,150,1372,681.125,1105.875,1298.125,1590.125,1721.125,1063.75,126.243057250977,1867.29858398438
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8472,6258,-3,0,1112,961,700,2362,1428.25,2037.75,2219.5,2393.625,2669.6875,2228.125,486.444458007812,2192.8681640625,828,830,522,2268,1263.3125,2022.125,2179.4375,2336.0625,2298.0625,1751.8125,329.4375,2098.875,7260,7369,7673,7028,7246.5,7049.25,6762,6508.3125,1021.5625,1017.0625,6637.34033203125,6189.79150390625,544,532,275,1954,1004.6875,1631.125,1796.0625,2117.3125,1922.25,1242.125,177.006942749023,2076.29174804688
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8470,6256,-2,-2,1222,1134,811,2680,1642.5625,2307.3125,2486.0625,2593.5,2805.5625,2328.1875,502,2321.8125,1072,1034,674,2851,1571.6875,2376.3125,2540.0625,2688.125,2522,1957.8125,355.9375,2263.875,7385,7480,7638,7175,7573.125,7275.0625,6945.875,6727.6875,1032.1875,1026.25,6727.0625,6378.125,664,683,386,2288,1175.8125,1862.5,2046.4375,2349.9375,2110.0625,1411.5,199.0625,2219.625
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8468,6255,-2,-1,1206,1140,805,2937,1601.375,2431.125,2627.875,2728.4375,2638.3125,2087.8125,492.729156494141,2499.3818359375,1066,1066,714,3012,1513.6875,2504.1875,2652.75,2797.8125,2398.0625,1744.4375,367.541656494141,2485.60424804688,7516,7558,7792,7271,7546.8125,7293,6976.25,6705.6875,1033.625,1030.9375,6726.6806640625,6461.9375,681,600,365,2178,1236.25,1880.375,2112.875,2405.3125,2113.875,1417.375,211.70832824707,2342.375
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8466,6255,-2,0,1172,1102,848,2441,1487.125,2258.1875,2451.875,2572.25,2443.1875,1873.3125,423.979156494141,2642.90966796875,1088,1030,752,2369,1409.375,2239.4375,2412.375,2480.1875,2229.5,1609.625,315.375,2581.02075195312,7389,7332,7580,7060,7366.4375,7129.5,6761.1875,6558.5,1035.875,1034.25,6191.0693359375,6178.02099609375,819,800,447,2432,1289.875,1977,2158.0625,2423.6875,2121.625,1457.9375,186.875,2458.20825195312
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8464,6256,-2,1,893,811,570,2568,1376.4375,2282.0625,2506.5,2672.0625,2322.125,1706.125,356.6875,2722.8125,647,694,400,2566,1327.625,2266.625,2505.375,2613.5,2090.125,1412.625,264.625,2608.8125,7015,7028,7404,6888,6956.3125,6832.1875,6496.9375,6259.4375,1045.5625,1031.875,5655.375,5882.3125,629,655,384,2558,1295.375,2135.125,2333.6875,2577.4375,2045.5,1375.75,164.625,2506.125
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8462,6258,-2,2,846,850,565,2724,1226.75,2232.375,2487.375,2698.9375,2164.875,1549.75,292.458343505859,2652.83325195312,662,694,440,2785,1183.125,2152.4375,2441.375,2628.0625,1887.625,1194.0625,212.138885498047,2495.90966796875,6639,6519,6664,6400,6141.8125,6168.8125,5923.625,5640,1052.9375,1019.5,5116.28466796875,5560.2431640625,546,589,274,2768,1103.125,2178.1875,2373.4375,2685.0625,1838.625,1067.6875,135.930557250977,2386.92358398438
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8461,6256,-1,-2,320,439,187,2820,866.25,2469.1875,2831.625,3054.9375,1679,957.0625,257.875,2847,315,513,187,2491,1020.125,2379.6875,2657.8125,2850.6875,1527.25,835.125,185.25,2672.3125,4216,4048,4081,4671,4922.875,4892.875,4758.0625,4724.1875,1067.5,999.4375,4835.4375,5416.3125,428,572,183,2728,1227.5,2277.25,2510.6875,2801.6875,1538.125,810.0625,113.125,2512.6875
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8460,6255,-1,-1,212,379,162,3306,703.5,2593.4375,3055.9375,3257,1410.25,689.375,223.875,2930.33325195312,236,455,122,2929,948.625,2443.25,2786.75,2943.9375,1313.125,611.25,157.694442749023,2739.0068359375,3772,3685,3617,4340,4076.6875,4182.25,4160.1875,4122.3125,1069.875,985.5,4529.1318359375,5253.0068359375,531,603,128,2814,1334.25,2327.5625,2520.625,2796.375,1354.1875,673.5625,90.5694427490234,2524.4931640625
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8459,6255,-1,0,194,353,150,3249,689,2545.3125,3028.3125,3262,1349.25,627.625,191.95832824707,2944.83325195312,238,446,107,2810,939.375,2417.75,2756.75,2970.8125,1240.375,553.75,131.138885498047,2735.40966796875,3779,3718,3527,4341,3963.0625,4132.75,4055.5625,4059.9375,1068.125,983.5,4239.28466796875,5081.7431640625,615,706,136,2610,1350.25,2227.6875,2441.875,2720.125,1292.0625,640.1875,69.4305572509766,2469.92358398438
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8458,6256,-1,1,177,344,127,3028,653.1875,2473.1875,2951.1875,3148.75,1307.8125,586.25,163.625,2932.5,258,395,93,2482,921.9375,2287.3125,2540.4375,2804.5625,1181.0625,522.375,107.25,2700.9375,3949,3830,3803,4331,4033.3125,4217.3125,4126.375,4081.4375,1072.6875,998.4375,4007.8125,4913.9375,565,499,118,2190,1277.4375,1968.9375,2198,2498.3125,1314.625,664.0625,50.875,2396.5625
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8457,6258,-1,2,184,302,140,3263,641.4375,2450.5625,2901.4375,3102.125,1335.25,590.9375,140.375,2935.33325195312,268,452,118,2999,934,2263.625,2470.0625,2808.5625,1246.375,552.1875,87.6944427490234,2675.0068359375,4054,3929,3952,4394,4241.5,4323.25,4252.4375,4178.75,1095,1024.5,3876.6318359375,4761.0068359375,727,537,168,2222,1254.9375,1827.3125,2008.1875,2424.1875,1497.0625,773.5,36.0694427490234,2351.9931640625
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8457,6255,0,-3,180,356,142,3427,682.6875,2621.1875,3125.6875,3295.25,1349.3125,602.75,128.125,2973.83325195312,248,449,153,3093,945.4375,2431.8125,2815.4375,2898.5625,1242.0625,549.375,78.0277786254883,2728.21533203125,3403,3207,3145,4037,3866.3125,4046.3125,3983.375,3989.9375,1080.1875,993.9375,3659.59033203125,4739.21533203125,601,611,144,2618,1361.4375,2132.9375,2255.5,2576.8125,1295.125,675.0625,27.1527786254883,2360.78466796875
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8457,6253,0,-2,220,383,168,3151,636.25,2334.8125,2806.0625,2883.875,1247.3125,568.5625,151.39582824707,2690.625,248,457,153,3072,828,2217.6875,2560.375,2746.375,1176.25,523.25,90.0208358764648,2450.85424804688,3250,3063,2849,3992,3555.6875,3805.875,3766.3125,3798.0625,1048.9375,958.9375,3755.41674804688,4784.41650390625,477,580,160,2568,1078.5,1844,1986.5,2227.375,1090.375,575.0625,26.4583339691162,2155.64575195312
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8457,6252,0,-1,201,352,131,2730,582.1875,2051.8125,2470.875,2562.625,1162.0625,537.3125,168.27082824707,2497.54174804688,232,455,149,2696,714.3125,1936.0625,2228.75,2439.125,1082.375,489.3125,99.0902786254883,2260.03466796875,2928,2875,2631,3692,3419.1875,3690.6875,3649.4375,3708.25,1022.25,934.5625,3843.41674804688,4816.97216796875,365,477,117,2046,859.5,1600.9375,1748.4375,1977.125,966.6875,511.125,26.9861106872559,2017.90966796875
-130.953344278182,58.0636002024624,2020/07/30,0,0,1 - <2,Moss,Absent,Absent,Absent,<500,Absent,<20,<3,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Former spruce/aspen thicket stand. No tenure potential. Regen fireweed and aspen,51,-130.953344278182,58.0636002024624,raster_epsg_32609.bin,8457,6253,0,1,220,383,168,3151,636.25,2334.8125,2806.0625,2883.875,1247.3125,568.5625,151.39582824707,2690.625,248,457,153,3072,828,2217.6875,2560.375,2746.375,1176.25,523.25,90.0208358764648,2450.85424804688,3250,3063,2849,3992,3555.6875,3805.875,3766.3125,3798.0625,1048.9375,958.9375,3755.41674804688,4784.41650390625,477,580,160,2568,1078.5,1844,1986.5,2227.375,1090.375,575.0625,26.4583339691162,2155.64575195312
